Courses List for Exchange-in students_Sem 1 of 2025-2026,,,,,,,,,,,,
"Sorted by Offering Unit, Offering Programme & Course Code",,,,,,,,,,as of 20250520,,
"Offering
Unit","Offering
Programme",Course Code,Course Name,"Units
(Credits)",Teachers,Schedule,Hours,"Course
Category",Medium of Instruction (MOI),Remark,,
FBM,AE,ECON3003,Intermediate Macroeconomics (1001),3,Dr. An-Hsiang LIU,Thu 11:00-11:50,1,MR,English,,,
FBM,AE,ECON3003,Intermediate Macroeconomics (1002),3,Prof. Siu Kee WONG,Mon 16:00-17:50,2,MR,English,,,
FBM,AE,ECON3003,Intermediate Macroeconomics (1002),3,Prof. Siu Kee WONG,Tue 10:00-10:50,1,MR,English,,,
FBM,AE,ECON3003,Intermediate Macroeconomics (1003),3,Dr. Gangzhi FAN,Wed 8:00-9:50,2,MR,English,,,
FBM,AE,ECON3003,Intermediate Macroeconomics (1003),3,Dr. Gangzhi FAN,Tue 10:00-10:50,1,MR,English,,,
FBM,AE,ECON3013,Applied Econometrics (1005),3,,Thu 16:00-17:50,2,FE,English,,,
FBM,AE,ECON3013,Applied Econometrics (1005),3,,Fri 15:00-15:50,1,FE,English,,,
FBM,AE,ECON3013,Applied Econometrics (1004),3,Dr. Ming-Lu WU,Thu 16:00-17:50,2,ME,English,,,
FBM,AE,ECON3013,Applied Econometrics (1004),3,Dr. Ming-Lu WU,Fri 15:00-15:50,1,ME,English,,,
FBM,AE,ECON3013,Applied Econometrics (1001),3,Mr. Xiaoyan ZHOU,Mon 15:00-16:50,2,MR,English,,,
FBM,AE,ECON3013,Applied Econometrics (1001),3,Mr. Xiaoyan ZHOU,Fri 17:00-17:50,1,MR,English,,,
FBM,AE,ECON3013,Applied Econometrics (1002),3,Dr. Yaohua QIN,Thu 9:00-10:50,2,MR,English,,,
FBM,AE,ECON3013,Applied Econometrics (1002),3,Dr. Yaohua QIN,Fri 16:00-16:50,1,MR,English,,,
FBM,AE,ECON3013,Applied Econometrics (1003),3,Dr. William Wai Yip CHOW,Mon 16:00-17:50,2,MR,English,,,
FBM,AE,ECON3013,Applied Econometrics (1003),3,Dr. William Wai Yip CHOW,Thu 11:00-11:50,1,MR,English,,,
FBM,AE,ECON3053,Foundations of Chinese Economy (1001),3,Dr. Darren Zhiquan WENG,Mon 13:00-14:50,2,FE,English,,,
FBM,AE,ECON3053,Foundations of Chinese Economy (1001),3,Dr. Darren Zhiquan WENG,Thu 14:00-14:50,1,FE,English,,,
FBM,AE,ECON3073,Games and Economic Decisions (1001),3,Dr. An-Hsiang LIU,Mon 9:00-10:50,2,ME,English,,,
FBM,AE,ECON3073,Games and Economic Decisions (1001),3,Dr. An-Hsiang LIU,Wed 13:00-13:50,1,ME,English,,,
FBM,AE,ECON3113,Linear Algebra for Economics and Finance (1002),3,Dr. Ming-Lu WU,Fri 13:00-14:50,2,FE,English,,,
FBM,AE,ECON3113,Linear Algebra for Economics and Finance (1002),3,Dr. Ming-Lu WU,Thu 15:00-15:50,1,FE,English,,,
FBM,AE,ECON3113,Linear Algebra for Economics and Finance (1001),3,Dr. Ming-Lu WU,Fri 13:00-14:50,2,ME,English,,,
FBM,AE,ECON3113,Linear Algebra for Economics and Finance (1001),3,Dr. Ming-Lu WU,Thu 15:00-15:50,1,ME,English,,,
FBM,AE,ECON3123,Calculus for Economics and Finance (1001),3,Dr. Peimin CHEN,Fri 14:00-15:50,2,FE/MATH,English,,,
FBM,AE,ECON3123,Calculus for Economics and Finance (1001),3,Dr. Peimin CHEN,Thu 11:00-11:50,1,FE/MATH,English,,,
FBM,AE,ECON3123,Calculus for Economics and Finance (1002),3,AE New Teacher 1,Mon 8:00-9:50,2,FE/MATH,English,,,
FBM,AE,ECON3123,Calculus for Economics and Finance (1002),3,AE New Teacher 1,Wed 9:00-9:50,1,FE/MATH,English,,,
FBM,AE,ECON3173,Cross Section and Panel Data Analysis (1001),3,Dr. Mi LIN,Thu 9:00-10:50,2,ME,English,,,
FBM,AE,ECON3173,Cross Section and Panel Data Analysis (1001),3,Dr. Mi LIN,Mon 11:00-11:50,1,ME,English,,,
FBM,AE,ECON3183,Time Series Data Analysis (1001),3,Dr. Mi LIN,Mon 15:00-16:50,2,ME,English,,,
FBM,AE,ECON3183,Time Series Data Analysis (1001),3,Dr. Mi LIN,Thu 11:00-11:50,1,ME,English,,,
FBM,AE,ECON3193,Behavioural Economics (1001),3,Prof. Zhihua LI,Thu 9:00-10:50,2,ME,English,,,
FBM,AE,ECON3193,Behavioural Economics (1001),3,Prof. Zhihua LI,Mon 11:00-11:50,1,ME,English,,,
FBM,AE,ECON4003,Economic and Business Forecasting (1001),3,Dr. William Wai Yip CHOW,Fri 13:00-14:50,2,ME,English,,,
FBM,AE,ECON4003,Economic and Business Forecasting (1001),3,Dr. William Wai Yip CHOW,Tue 14:00-14:50,1,ME,English,,,
FBM,AE,ECON4013,Industrial Organisation (1001),3,Prof. Siu Kee WONG,Wed 9:00-10:50,2,ME,English,,,
FBM,AE,ECON4013,Industrial Organisation (1001),3,Prof. Siu Kee WONG,Thu 15:00-15:50,1,ME,English,,,
FBM,AE,ECON4023,Labour Economics (1002),3,Dr. Bei LUO,Fri 13:00-14:50,2,ME,English,,,
FBM,AE,ECON4023,Labour Economics (1002),3,Dr. Bei LUO,Thu 15:00-15:50,1,ME,English,,,
FBM,AE,ECON4023,Labour Economics (1001),3,Dr. Bei LUO,Mon 9:00-10:50,2,ME,English,,,
FBM,AE,ECON4023,Labour Economics (1001),3,Dr. Bei LUO,Wed 13:00-13:50,1,ME,English,,,
FBM,AE,ECON4053,Development Economics (1001),3,Dr. Hao SHI,Fri 13:00-14:50,2,ME,English,,,
FBM,AE,ECON4053,Development Economics (1001),3,Dr. Hao SHI,Tue 14:00-14:50,1,ME,English,,,
FBM,AE,ECON4083,International Trade (1002),3,Dr. Zhi YU,Mon 9:00-10:50,2,ME,English,,,
FBM,AE,ECON4083,International Trade (1002),3,Dr. Zhi YU,Wed 13:00-13:50,1,ME,English,,,
FBM,AE,ECON4083,International Trade (1001),3,Prof. Siu Kee WONG,Thu 9:00-10:50,2,ME,English,,,
FBM,AE,ECON4083,International Trade (1001),3,Prof. Siu Kee WONG,Mon 11:00-11:50,1,ME,English,,,
FBM,AE,ECON4093,Urban Economics (1001),3,Dr. Zheng CHANG,Wed 9:00-10:50,2,ME,English,,,
FBM,AE,ECON4093,Urban Economics (1001),3,Dr. Zheng CHANG,Tue 19:00-19:50,1,ME,English,,,
FBM,AE,ECON4103,Applied Economics Internship (1001),3,Dr. Darren Zhiquan WENG,Thu 16:00-17:50,2,ME,English,,,
FBM,AE,ECON4123,Real Estate Economics and Finance (1001),3,Dr. Zheng CHANG,Wed 19:00-20:50,2,ME,English,,,
FBM,AE,ECON4123,Real Estate Economics and Finance (1001),3,Dr. Zheng CHANG,Mon 11:00-11:50,1,ME,English,,,
FBM,AE,ECON4133,Microeconomic Theory (1001),3,Dr. Zheng CHANG,Mon 15:00-16:50,2,ME,English,,,
FBM,AE,ECON4133,Microeconomic Theory (1001),3,Dr. Zheng CHANG,Tue 20:00-20:50,1,ME,English,,,
FBM,BUSA,BA2003,Artificial Intelligence and Deep Learning (1001),3,Dr. Lily Bei LUO,Thu 10:00-11:50,2,MR,English,,,
FBM,BUSA,BA2003,Artificial Intelligence and Deep Learning (1001),3,Dr. Lily Bei LUO,Fri 9:00-9:50,1,MR,English,,,
FBM,BUSA,BA2023,Operations Research (1001),3,Dr. Peimin CHEN,Thu 16:00-17:50,2,MR,English,,,
FBM,BUSA,BA2023,Operations Research (1001),3,Dr. Peimin CHEN,Fri 13:00-13:50,1,MR,English,,,
FBM,BUSA,BA2043,R Language for Statistics (1001),3,Dr. Xiaofei SONG,Tue 19:00-20:50,2,MR,English,,,
FBM,BUSA,BA2043,R Language for Statistics (1001),3,Dr. Xiaofei SONG,Mon 9:00-9:50,1,MR,English,,,
FBM,BUSA,BA3043,Data Visualization (1001),3,Dr. Xiaofei SONG,Mon 10:00-11:50,2,ME,English,,,
FBM,BUSA,BA3043,Data Visualization (1001),3,Dr. Xiaofei SONG,Wed 13:00-13:50,1,ME,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1001),3,Dr. Yue WU,Mon 19:00-20:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1001),3,Dr. Yue WU,Wed 10:00-10:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1002),3,Dr. Shilei LI,Wed 10:00-11:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1002),3,Dr. Shilei LI,Thu 15:00-15:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1003),3,Dr. Shilei LI,Wed 8:00-9:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1003),3,Dr. Shilei LI,Fri 9:00-9:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1004),3,Dr. Sangwook HA,Mon 16:00-17:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1004),3,Dr. Sangwook HA,Wed 10:00-10:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1005),3,Dr. Shilei LI,Thu 10:00-11:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1005),3,Dr. Shilei LI,Tue 15:00-15:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1006),3,Dr. Na JIANG,Mon 8:00-9:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1006),3,Dr. Na JIANG,Tue 14:00-14:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1007),3,Dr. Na JIANG,Tue 15:00-16:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1007),3,Dr. Na JIANG,Wed 10:00-10:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1008),3,Dr. Na JIANG,Mon 19:00-20:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1008),3,Dr. Na JIANG,Wed 11:00-11:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1009),3,Dr. Yue WU,Fri 8:00-9:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1009),3,Dr. Yue WU,Wed 11:00-11:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1010),3,BUSA New Teacher 1,Mon 19:00-20:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1010),3,BUSA New Teacher 1,Wed 8:00-8:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1011),3,BUSA New Teacher 1,Mon 8:00-9:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1011),3,BUSA New Teacher 1,Fri 16:00-16:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1012),3,BUSA New Teacher 2,Mon 8:00-9:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1012),3,BUSA New Teacher 2,Fri 9:00-9:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1013),3,Dr. Xiaofei SONG,Tue 10:00-11:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1013),3,Dr. Xiaofei SONG,Wed 11:00-11:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1014),3,BUSA New Teacher 2,Tue 15:00-16:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1014),3,BUSA New Teacher 2,Fri 8:00-8:50,1,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1015),3,BUSA New Teacher 2,Fri 15:00-16:50,2,MR,English,,,
FBM,BUSA,EBIS2023,Business Analytics (1015),3,BUSA New Teacher 2,Tue 17:00-17:50,1,MR,English,,,
FBM,BUSA,GTSC2143,Machine Learning for Business (1001),3,Dr. Lily Bei LUO,Fri 10:00-11:50,2,GE2021,English,,,
FBM,BUSA,GTSC2143,Machine Learning for Business (1001),3,Dr. Lily Bei LUO,Tue 13:00-13:50,1,GE2021,English,,,
FBM,DMM,DMM2023,Media and Culture (1001),3,Dr. Donald Weston HARPER,Tue 15:00-16:50,2,MR,English,,,
FBM,DMM,DMM2023,Media and Culture (1001),3,Dr. Donald Weston HARPER,Mon 15:00-15:50,1,MR,English,,,
FBM,DMM,DMM3033,Media Psychology (1001),3,DMM New Teacher 1,Fri 8:00-9:50,2,MR,English,,,
FBM,DMM,DMM3033,Media Psychology (1001),3,DMM New Teacher 1,Tue 14:00-14:50,1,MR,English,,,
FBM,DMM,DMM3073,Social Media Management (1001),3,DMM New Teacher 1,Mon 9:00-10:50,2,MR,English,,,
FBM,DMM,DMM3073,Social Media Management (1001),3,DMM New Teacher 1,Fri 13:00-13:50,1,MR,English,,,
FBM,EBIS,EBIS20138002,Fundamentals of Digital Economy and Fintech (1002),3,Prof. Andy Luchuan LIU,Fri 8:00-9:50,2,FE,English,,,
FBM,EBIS,EBIS20138002,Fundamentals of Digital Economy and Fintech (1002),3,Prof. Andy Luchuan LIU,Thu 8:00-8:50,1,FE,English,,,
FBM,EBIS,EBIS20138002,Fundamentals of Digital Economy and Fintech (1001),3,Prof. Andy Luchuan LIU,Fri 8:00-9:50,2,ME,English,,,
FBM,EBIS,EBIS20138002,Fundamentals of Digital Economy and Fintech (1001),3,Prof. Andy Luchuan LIU,Thu 8:00-8:50,1,ME,English,,,
FBM,EBIS,EBIS3003,Database Management (1001),3,Dr. Lily Bei LUO,Tue 10:00-11:50,2,MR,English,,,
FBM,EBIS,EBIS3003,Database Management (1001),3,Dr. Lily Bei LUO,Fri 13:00-13:50,1,MR,English,,,
FBM,EBIS,EBIS3013,Business Systems Design and Analysis (1001),3,Dr. Sangwook HA,Thu 15:00-16:50,2,MR,English,,,
FBM,EBIS,EBIS3013,Business Systems Design and Analysis (1001),3,Dr. Sangwook HA,Wed 11:00-11:50,1,MR,English,,,
FBM,EBIS,EBIS3073,Decision Support and Business Intelligence Systems (1001),3,Dr. May Ying WANG,Wed 10:00-11:50,2,ME,English,,,
FBM,EBIS,EBIS3073,Decision Support and Business Intelligence Systems (1001),3,Dr. May Ying WANG,Thu 9:00-9:50,1,ME,English,,,
FBM,EBIS,EBIS3113,Business Forecasting and Machine Learning (1002),3,Dr. Shilei LI,Tue 10:00-11:50,2,FE,English,,,
FBM,EBIS,EBIS3113,Business Forecasting and Machine Learning (1002),3,Dr. Shilei LI,Thu 17:00-17:50,1,FE,English,,,
FBM,EBIS,EBIS3113,Business Forecasting and Machine Learning (1001),3,Dr. Shilei LI,Tue 10:00-11:50,2,ME,English,,,
FBM,EBIS,EBIS3113,Business Forecasting and Machine Learning (1001),3,Dr. Shilei LI,Thu 17:00-17:50,1,ME,English,,,
FBM,EBIS,EBIS4043,Big Data Analysis and Applications (1002),3,Dr. Sangwook HA,Mon 10:00-11:50,2,FE,English,,,
FBM,EBIS,EBIS4043,Big Data Analysis and Applications (1002),3,Dr. Sangwook HA,Wed 13:00-13:50,1,FE,English,,,
FBM,EBIS,EBIS4043,Big Data Analysis and Applications (1001),3,Dr. Sangwook HA,Mon 10:00-11:50,2,ME,English,,,
FBM,EBIS,EBIS4043,Big Data Analysis and Applications (1001),3,Dr. Sangwook HA,Wed 13:00-13:50,1,ME,English,,,
FBM,EPIN,EPIN3003,Managing New Business (1001),3,Dr. Arif MAHMOOD,Mon 15:00-16:50,2,MR,English,,,
FBM,EPIN,EPIN3003,Managing New Business (1001),3,Dr. Arif MAHMOOD,Wed 10:00-10:50,1,MR,English,,,
FBM,EPIN,EPIN3013,Entrepreneurial Finance (1001),3,Prof. Andy Luchuan LIU,Thu 10:00-11:50,2,MR,English,,,
FBM,EPIN,EPIN3013,Entrepreneurial Finance (1001),3,Prof. Andy Luchuan LIU,Fri 15:00-15:50,1,MR,English,,,
FBM,EPIN,EPIN3043,New Product and Innovation Management (1001),3,Dr. Amber Yu CHANG,Wed 10:00-11:50,2,ME,English,,,
FBM,EPIN,EPIN3043,New Product and Innovation Management (1001),3,Dr. Amber Yu CHANG,Mon 16:00-16:50,1,ME,English,,,
FBM,EPIN,EPIN4013,Global and Social Entrepreneurship (1002),3,Dr. Arif MAHMOOD,Fri 8:00-9:50,2,FE,English,,,
FBM,EPIN,EPIN4013,Global and Social Entrepreneurship (1002),3,Dr. Arif MAHMOOD,Tue 14:00-14:50,1,FE,English,,,
FBM,EPIN,EPIN4013,Global and Social Entrepreneurship (1001),3,Dr. Arif MAHMOOD,Fri 8:00-9:50,2,ME,English,,,
FBM,EPIN,EPIN4013,Global and Social Entrepreneurship (1001),3,Dr. Arif MAHMOOD,Tue 14:00-14:50,1,ME,English,,,
FBM,EPIN,EPIN4023,Entrepreneurial Internship (1001),3,Prof. Shawn Shaolong TANG,Tue 16:00-17:50,2,ME,English,,,
FBM,FIN,FIN2013,Financial Planning and Investment Analysis (1004),3,Dr. Ting HE,Thu 9:00-10:50,2,FE,English,,,
FBM,FIN,FIN2013,Financial Planning and Investment Analysis (1004),3,Dr. Ting HE,Mon 11:00-11:50,1,FE,English,,,
FBM,FIN,FIN2013,Financial Planning and Investment Analysis (1005),3,Dr. Jacqueline Wenjie WANG,Tue 10:00-11:50,2,FE,English,,,
FBM,FIN,FIN2013,Financial Planning and Investment Analysis (1005),3,Dr. Jacqueline Wenjie WANG,Thu 16:00-16:50,1,FE,English,,,
FBM,FIN,FIN2013,Financial Planning and Investment Analysis (1001),3,Dr. Lei ZHAO,Mon 9:00-10:50,2,ME,English,,,
FBM,FIN,FIN2013,Financial Planning and Investment Analysis (1001),3,Dr. Lei ZHAO,Wed 13:00-13:50,1,ME,English,,,
FBM,FIN,FIN2013,Financial Planning and Investment Analysis (1002),3,Dr. Ting HE,Thu 9:00-10:50,2,ME,English,,,
FBM,FIN,FIN2013,Financial Planning and Investment Analysis (1002),3,Dr. Ting HE,Mon 11:00-11:50,1,ME,English,,,
FBM,FIN,FIN2013,Financial Planning and Investment Analysis (1003),3,Dr. Jacqueline Wenjie WANG,Tue 10:00-11:50,2,ME,English,,,
FBM,FIN,FIN2013,Financial Planning and Investment Analysis (1003),3,Dr. Jacqueline Wenjie WANG,Thu 16:00-16:50,1,ME,English,,,
FBM,FIN,FIN2023,Financial Management (1001),3,Dr. Ting HE,Mon 15:00-16:50,2,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1001),3,Dr. Ting HE,Tue 17:00-17:50,1,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1002),3,Dr. Tiger He XIAO,Fri 15:00-16:50,2,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1002),3,Dr. Tiger He XIAO,Thu 9:00-9:50,1,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1003),3,Dr. Yaohua QIN,Fri 8:00-9:50,2,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1003),3,Dr. Yaohua QIN,Thu 11:00-11:50,1,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1004),3,Dr. Elaine Ling XIN,Fri 13:00-14:50,2,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1004),3,Dr. Elaine Ling XIN,Mon 8:00-8:50,1,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1005),3,Dr. Mao LI,Thu 10:00-11:50,2,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1005),3,Dr. Mao LI,Tue 17:00-17:50,1,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1006),3,FIN New Teacher 1,Thu 10:00-11:50,2,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1006),3,FIN New Teacher 1,Fri 13:00-13:50,1,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1007),3,Dr. Lei ZHAO,Thu 8:00-9:50,2,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1007),3,Dr. Lei ZHAO,Fri 17:00-17:50,1,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1008),3,Dr. Jacqueline Wenjie WANG,Thu 9:00-10:50,2,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1008),3,Dr. Jacqueline Wenjie WANG,Wed 9:00-9:50,1,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1009),3,Dr. Jingya LI,Wed 8:00-9:50,2,MR,English,,,
FBM,FIN,FIN2023,Financial Management (1009),3,Dr. Jingya LI,Mon 10:00-10:50,1,MR,English,,,
FBM,FIN,FIN3003,Banking and Credit (1001),3,Dr. Mao LI,Mon 9:00-10:50,2,ME,English,,,
FBM,FIN,FIN3003,Banking and Credit (1001),3,Dr. Mao LI,Wed 13:00-13:50,1,ME,English,,,
FBM,FIN,FIN3003,Banking and Credit (1002),3,Dr. Mao LI,Tue 8:00-9:50,2,FE,English,,,
FBM,FIN,FIN3003,Banking and Credit (1002),3,Dr. Mao LI,Thu 13:00-13:50,1,FE,English,,,
FBM,FIN,FIN3023,Fixed Income Securities (1001),3,Dr. Ting HE,Mon 9:00-10:50,2,ME,English,,,
FBM,FIN,FIN3023,Fixed Income Securities (1001),3,Dr. Ting HE,Wed 13:00-13:50,1,ME,English,,,
FBM,FIN,FIN3043,Investment Management (1003),3,Dr. Jacqueline Wenjie WANG,Fri 10:00-11:50,2,FE,English,,,
FBM,FIN,FIN3043,Investment Management (1003),3,Dr. Jacqueline Wenjie WANG,Tue 13:00-13:50,1,FE,English,,,
FBM,FIN,FIN3043,Investment Management (1001),3,Dr. Elaine Ling XIN,Fri 15:00-16:50,2,MR,English,,,
FBM,FIN,FIN3043,Investment Management (1001),3,Dr. Elaine Ling XIN,Tue 14:00-14:50,1,MR,English,,,
FBM,FIN,FIN3043,Investment Management (1002),3,Dr. Yaohua QIN,Tue 15:00-16:50,2,MR,English,,,
FBM,FIN,FIN3043,Investment Management (1002),3,Dr. Yaohua QIN,Fri 15:00-15:50,1,MR,English,,,
FBM,FIN,FIN3053,Multinational Finance (1001),3,Dr. Lei ZHAO,Fri 8:00-9:50,2,ME,English,,,
FBM,FIN,FIN3053,Multinational Finance (1001),3,Dr. Lei ZHAO,Wed 10:00-10:50,1,ME,English,,,
FBM,FIN,FIN3073,Financial Mathematics (1006),3,Dr. Elaine Ling XIN,Mon 13:00-14:50,2,FE,English,,,
FBM,FIN,FIN3073,Financial Mathematics (1006),3,Dr. Elaine Ling XIN,Thu 14:00-14:50,1,FE,English,,,
FBM,FIN,FIN3073,Financial Mathematics (1005),3,Dr. Tao HUANG,Wed 9:00-10:50,2,MR,English,,,
FBM,FIN,FIN3073,Financial Mathematics (1005),3,Dr. Tao HUANG,Fri 14:00-14:50,1,MR,English,,,
FBM,FIN,FIN3093,Corporate Finance (1001),3,Dr. Tiger He XIAO,Mon 13:00-14:50,2,FE,English,,,
FBM,FIN,FIN3093,Corporate Finance (1001),3,Dr. Tiger He XIAO,Thu 14:00-14:50,1,FE,English,,,
FBM,FIN,FIN4013,Financial Forecasting (1001),3,FIN New Teacher 1,Tue 14:00-15:50,2,ME,English,,,
FBM,FIN,FIN4013,Financial Forecasting (1001),3,FIN New Teacher 1,Fri 14:00-14:50,1,ME,English,,,
FBM,FIN,FIN4023,Financial Risk Management (1001),3,Dr. Tao HUANG,Tue 16:00-17:50,2,ME,English,,,
FBM,FIN,FIN4023,Financial Risk Management (1001),3,Dr. Tao HUANG,Wed 11:00-11:50,1,ME,English,,,
FBM,FIN,FIN4043,Business Valuation (1002),3,Dr. Jingya LI,Thu 9:00-10:50,2,FE,English,,,
FBM,FIN,FIN4043,Business Valuation (1002),3,Dr. Jingya LI,Mon 11:00-11:50,1,FE,English,,,
FBM,FIN,FIN4043,Business Valuation (1001),3,Dr. Jingya LI,Thu 9:00-10:50,2,ME,English,,,
FBM,FIN,FIN4043,Business Valuation (1001),3,Dr. Jingya LI,Mon 11:00-11:50,1,ME,English,,,
FBM,FIN,FIN4063,Finance Internship (1001),3,Dr. Minyu WU,Tue 10:00-11:50,2,ME,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1007)",3,Dr. Angela Kit Fong MA,Mon 13:00-14:50,2,FE,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1007)",3,Dr. Angela Kit Fong MA,Thu 14:00-14:50,1,FE,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1001)",3,Dr. Karen Yoon Fah LEE,Mon 16:00-17:50,2,MR,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1001)",3,Dr. Karen Yoon Fah LEE,Thu 15:00-15:50,1,MR,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1002)",3,Dr. Thomas King-Ha WU,Mon 8:00-9:50,2,MR,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1002)",3,Dr. Thomas King-Ha WU,Mon 13:00-13:50,1,MR,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1003)",3,Dr. Amber Yu CHANG,Thu 10:00-11:50,2,MR,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1003)",3,Dr. Amber Yu CHANG,Mon 8:00-8:50,1,MR,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1004)",3,Dr. Hendrik Lodewyk APPELGRYN,Thu 13:00-14:50,2,MR,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1004)",3,Dr. Hendrik Lodewyk APPELGRYN,Wed 13:00-13:50,1,MR,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1005)",3,Dr. Hendrik Lodewyk APPELGRYN,Fri 13:00-14:50,2,MR,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1005)",3,Dr. Hendrik Lodewyk APPELGRYN,Wed 9:00-9:50,1,MR,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1006)",3,Dr. Hendrik Lodewyk APPELGRYN,Mon 8:00-9:50,2,MR,English,,,
FBM,GMT,BUS1013,"Business, Entrepreneurship, and Innovation (1006)",3,Dr. Hendrik Lodewyk APPELGRYN,Thu 16:00-16:50,1,MR,English,,,
FBM,GMT,BUS2003,Organisational Behaviour (1001),3,Dr. Cecilia Xiya ZHANG,Mon 9:00-10:50,2,MR,English,,,
FBM,GMT,BUS2003,Organisational Behaviour (1001),3,Dr. Cecilia Xiya ZHANG,Thu 15:00-15:50,1,MR,English,,,
FBM,GMT,BUS2003,Organisational Behaviour (1002),3,Dr. Chenguang HU,Tue 14:00-15:50,2,MR,English,,,
FBM,GMT,BUS2003,Organisational Behaviour (1002),3,Dr. Chenguang HU,Thu 15:00-15:50,1,MR,English,,,
FBM,GMT,BUS2003,Organisational Behaviour (1003),3,Dr. Shujun WANG,Mon 16:00-17:50,2,MR,English,,,
FBM,GMT,BUS2003,Organisational Behaviour (1003),3,Dr. Shujun WANG,Wed 11:00-11:50,1,MR,English,,,
FBM,GMT,BUS2003,Organisational Behaviour (1004),3,Dr. Caroline Xiaojing LU,Wed 9:00-10:50,2,MR,English,,,
FBM,GMT,BUS2003,Organisational Behaviour (1004),3,Dr. Caroline Xiaojing LU,Fri 16:00-16:50,1,MR,English,,,
FBM,GMT,BUS2003,Organisational Behaviour (1005),3,Mr. Sebastian Jacques Manuel BOO,Mon 8:00-9:50,2,MR,English,,,
FBM,GMT,BUS2003,Organisational Behaviour (1005),3,Mr. Sebastian Jacques Manuel BOO,Wed 13:00-13:50,1,MR,English,,,
FBM,GMT,BUS2003,Organisational Behaviour (1006),3,Dr. Sujie PENG,Fri 13:00-14:50,2,MR,English,,,
FBM,GMT,BUS2003,Organisational Behaviour (1006),3,Dr. Sujie PENG,Thu 9:00-9:50,1,MR,English,,,
